6#实际给料量,6#干燥炉排一段下漏渣溜管A温度,6#干燥炉排二段下漏渣溜管C温度,6#炉二次风电动调节门（后壁侧）,6#炉排烟SO2小时实时均值,6#炉活性炭流量累计,6#炉点火燃烧器A天然气压力,6#炉点火燃烧器B天然气压力,6#炉白班主汽流量,6#炉省煤器旁路烟气调节风门位置,6#炉省煤器灰斗出口烟气温度,6#炉粉尘折算小时均值,6#炉粉尘折算日均值,6#焚烧炉膛前温度,6#预计焚烧量
314.51422,133.84789,165.93253,10.020833,6.624945,3.16,254.9537,263.93518,539.7018,19.458332,200.11894,1.1643907,1.2030556,946.19073,383.136
314.51422,133.84789,165.74512,10.055555,6.6209207,3.16,254.88428,263.93518,539.7018,19.458332,200.07814,1.1643907,1.2030556,946.3801,383.136
314.51422,133.94028,166.11995,10.034722,6.616563,3.16,254.88428,263.93518,539.7018,19.458332,200.06454,1.1643907,1.2030556,946.47473,383.136
314.51422,133.6631,166.66733,10.034722,6.6121335,3.16,254.9537,264.0046,539.7018,19.435184,200.03735,1.1643907,1.2030556,946.3801,383.136
314.51422,133.6631,166.66733,10.018518,6.6073346,3.16,254.88428,264.02777,539.7018,19.465279,200.02377,1.1643907,1.2030556,946.3801,383.136
314.51422,133.7555,166.47798,10.034722,6.602274,3.16,254.9537,264.02777,539.7018,19.449074,199.98296,1.1643907,1.2030556,946.47473,383.136
314.51422,133.6631,166.47798,10.0023155,6.5924387,3.16,254.88428,263.93518,539.7018,19.458332,199.94218,1.1643907,1.2030556,946.3801,383.136
314.51422,133.7555,166.38333,10.034722,6.5879765,3.16,254.88428,263.93518,539.7018,19.465279,199.90138,1.1643907,1.2030556,946.47473,383.136
314.51422,133.94028,166.11995,10.041667,6.5835953,3.16,254.9537,263.93518,539.7018,19.465279,199.88779,1.1643907,1.2030556,946.47473,383.136
314.51422,133.7555,166.11995,10.034722,6.579543,3.16,254.88428,263.93518,539.7018,19.458332,199.86061,1.1643907,1.2030556,946.47473,383.136
314.51422,133.7555,166.47798,9.99537,6.5753303,3.16,254.88428,263.93518,539.7018,19.465279,199.81981,1.1643907,1.2030556,946.3801,383.136
314.51422,133.84789,166.57268,10.039351,6.566709,3.16,254.9537,263.93518,539.7018,19.45139,199.77904,1.1643907,1.2030556,946.47473,383.136
314.51422,133.84789,166.57268,10.030092,6.5631313,3.16,254.88428,263.93518,539.7018,19.444445,199.76544,1.1643907,1.2030556,946.47473,383.136
314.51422,133.7555,166.66733,10.041667,6.56006,3.16,254.88428,263.93518,539.7018,19.458332,199.72464,1.1643907,1.2030556,946.3801,383.136
314.51422,133.7555,166.76196,10.041667,6.557737,3.16,254.88428,264.02777,539.7018,19.45139,199.69745,1.1643907,1.2030556,946.47473,383.136
314.51422,133.7555,118.114716,10.034722,6.5557556,3.16,254.88428,264.0046,539.7018,19.458332,199.68387,1.1643907,1.2030556,946.47473,383.136
314.51422,133.7555,166.21367,10.020833,6.550369,3.16,254.88428,263.93518,539.7018,19.465279,199.61588,1.1643907,1.2030556,946.3801,383.136
314.51422,133.84789,166.66733,10.027779,6.5471263,3.16,254.88428,263.93518,539.7018,19.465279,199.6023,1.1643907,1.2030556,946.47473,383.136
314.51422,133.94028,166.21367,10.034722,6.5437574,3.16,254.9537,263.93518,539.7018,19.428242,199.56152,1.1643907,1.2030556,946.56946,383.136
314.51422,134.03268,166.02625,10.046296,6.540168,3.16,254.9537,263.93518,539.7018,19.465279,199.5479,1.1643907,1.2030556,946.56946,383.136
314.51422,133.94028,117.93153,10.011574,6.5365973,3.16,254.88428,263.93518,539.7018,19.458332,199.52072,1.1643907,1.2030556,946.56946,383.136
314.51422,133.94028,166.21367,10.025463,6.529157,3.16,254.88428,263.93518,539.7018,19.458332,199.46635,1.1643907,1.2030556,946.56946,383.136
314.51422,133.94028,166.11995,10.034722,6.525021,3.16,254.9537,263.93518,539.7018,19.465279,199.46635,1.1643907,1.2030556,946.47473,383.136
314.51422,133.7555,166.76196,10.027779,6.52032,3.16,254.88428,263.93518,539.7018,19.458332,199.43915,1.1643907,1.2030556,946.47473,383.136
314.51422,133.94028,166.38333,10.020833,6.5149508,3.16,254.88428,263.86575,539.7018,19.458332,199.42557,1.1643907,1.2030556,946.56946,383.136
314.51422,133.94028,166.02625,9.997685,6.5092325,3.16,254.88428,263.93518,539.7018,19.45139,199.3848,1.1643907,1.2030556,946.47473,383.136
314.51422,133.84789,166.57268,10.027779,6.503677,3.16,254.88428,263.93518,539.7018,19.458332,199.35762,1.1643907,1.2030556,946.47473,383.136
314.51422,134.03268,166.21367,9.988425,6.4984426,3.16,254.88428,263.93518,539.7018,19.458332,199.344,1.1643907,1.2030556,946.6641,383.136
314.51422,134.03268,166.02625,10.034722,6.4932466,3.16,254.88428,263.93518,539.7018,19.45139,199.344,1.1643907,1.2030556,946.56946,383.136
314.51422,133.84789,166.47798,10.032407,6.488007,3.16,254.88428,263.93518,539.7018,19.444445,199.31682,1.1643907,1.2030556,946.47473,383.136
314.51422,133.94028,166.66733,9.99537,6.482505,3.16,254.88428,263.93518,539.7018,19.458332,199.28964,1.1643907,1.2030556,946.56946,383.136
314.51422,134.03268,166.21367,10.034722,6.4771686,3.16,254.88428,263.93518,539.7018,19.458332,199.26247,1.1643907,1.2030556,946.6641,383.136
314.51422,133.94028,166.47798,10.041667,6.465346,3.16,254.88428,263.93518,539.7018,19.45139,199.20807,1.1643907,1.2030556,946.56946,383.136
314.51422,133.84789,166.57268,10.020833,6.4595714,3.16,254.88428,263.93518,539.7018,19.458332,199.1809,1.1643907,1.2030556,946.56946,383.136
314.51422,133.94028,166.57268,10.027779,6.4537444,3.16,254.88428,264.02777,539.7018,23.703703,199.1809,1.1643907,1.2030556,946.56946,383.136
314.51422,134.21751,166.11995,10.039351,6.448257,3.16,254.88428,264.0046,539.7018,29.395834,199.16731,1.1643907,1.2030556,946.6641,383.136
314.51422,134.03268,166.11995,10.048612,6.4424443,3.16,254.88428,264.0046,539.7018,29.402777,199.12651,1.1643907,1.2030556,946.6641,383.136
314.51422,133.94028,166.38333,10.041667,6.436652,3.16,254.88428,263.93518,539.7018,29.395834,199.09933,1.1643907,1.2030556,946.6641,383.136
314.51422,133.94028,166.38333,9.990741,6.431001,3.16,254.88428,263.93518,539.7018,30.238426,199.08574,1.1643907,1.2030556,946.56946,383.136
314.51422,133.94028,166.47798,10.034722,6.425598,3.16,254.9537,264.0046,539.7018,39.70139,199.05856,1.1643907,1.2030556,946.6641,383.136
314.51422,134.03268,166.21367,10.027779,6.420103,3.16,254.88428,263.93518,539.7018,39.70139,199.05856,1.1643907,1.2030556,946.6641,383.136
314.51422,133.94028,166.47798,10.041667,6.4147506,3.16,254.88428,263.93518,539.7018,39.70139,199.03136,1.1643907,1.2030556,946.56946,383.136
314.51422,133.94028,166.76196,10.034722,6.4096975,3.16,254.88428,264.0046,539.7018,39.70139,198.977,1.1643907,1.2030556,946.6641,383.136
314.51422,134.03268,166.38333,10.027779,6.4047728,3.16,254.88428,264.0046,539.7018,39.708336,198.977,1.1643907,1.2030556,946.75885,383.136
314.51422,134.21751,166.02625,10.032407,6.400359,3.16,254.88428,263.93518,539.7018,39.678238,198.94983,1.1643907,1.2030556,946.6641,383.136
314.51422,133.94028,166.47798,10.034722,6.395501,3.16,254.88428,263.93518,539.7018,39.70139,198.92262,1.1643907,1.2030556,946.56946,383.136
314.51422,134.03268,166.57268,10.041667,6.390404,3.16,254.88428,263.86575,539.7018,39.678238,198.88187,1.1643907,1.2030556,946.6641,383.136
314.51422,134.21751,166.11995,9.990741,6.385507,3.16,254.9537,263.93518,539.7018,39.685184,198.8411,1.1643907,1.2030556,946.75885,383.136
314.51422,134.30995,166.02625,10.020833,6.380886,3.16,254.88428,263.93518,539.7018,39.694443,198.82751,1.1643907,1.2030556,946.6641,383.136
314.51422,134.21751,166.21367,10.009259,6.3762016,3.16,254.88428,263.93518,539.7018,39.678238,198.80031,1.1643907,1.2030556,946.6641,383.136
314.51422,134.03268,166.47798,10.020833,6.3715715,3.16,254.88428,263.93518,539.7018,39.708336,198.75955,1.1643907,1.2030556,946.6641,383.136
314.51422,133.94028,166.57268,10.034722,6.366628,3.16,254.88428,263.93518,539.7018,39.708336,198.74596,1.1643907,1.2030556,946.6641,383.136
314.51422,134.03268,166.76196,10.020833,6.362106,3.16,254.88428,263.93518,539.7018,39.708336,198.71878,1.1643907,1.2030556,946.75885,383.136
314.51422,134.03268,166.57268,10.018518,6.3576894,3.16,254.88428,263.86575,539.7018,39.678238,198.70517,1.1643907,1.2030556,946.75885,383.136
314.51422,134.21751,166.57268,10.020833,6.3531957,3.16,254.88428,263.86575,539.7018,39.6875,198.6644,1.1643907,1.2030556,946.75885,383.136
314.51422,134.21751,166.47798,9.997685,6.3484383,3.16,254.88428,263.86575,539.7018,39.6875,198.63724,1.1643907,1.2030556,946.94824,383.136
314.51422,134.30995,166.38333,10.041667,6.344217,3.17,254.88428,263.93518,539.7018,39.70139,198.62364,1.1643907,1.2030556,946.94824,383.136
314.51422,134.30995,166.02625,10.034722,6.3401747,3.17,254.88428,263.93518,539.7018,39.70139,198.58286,1.1643907,1.2030556,946.94824,383.136
314.51422,134.30995,166.11995,10.027779,6.335854,3.17,254.88428,263.93518,539.7018,39.70139,198.56926,1.1643907,1.2030556,946.75885,383.136
314.51422,134.30995,166.02625,10.034722,6.331336,3.17,254.88428,263.93518,539.7018,39.708336,198.56926,1.1643907,1.2030556,946.75885,383.136
314.51422,134.21751,166.38333,10.041667,6.326527,3.17,254.88428,263.86575,539.7018,39.708336,198.5421,1.1643907,1.2030556,946.75885,383.136
314.51422,134.03268,166.47798,10.034722,6.321596,3.17,254.88428,263.93518,539.7018,39.708336,198.50134,1.1643907,1.2030556,946.75885,383.136
314.51422,134.03268,166.76196,9.99537,6.3168926,3.17,254.88428,263.93518,539.7018,39.685184,198.50134,1.1643907,1.2030556,946.94824,383.136
314.51422,134.21751,166.57268,10.027779,6.3121977,3.17,254.9537,263.93518,539.7018,39.70139,198.48775,1.1643907,1.2030556,946.94824,383.136
314.51422,134.40237,165.93253,10.032407,6.3072023,3.17,254.88428,263.93518,539.7018,39.70139,198.46054,1.1643907,1.2030556,946.75885,383.136
314.51422,134.30995,166.02625,10.034722,6.301719,3.17,254.8148,263.93518,539.7018,39.708336,198.46054,1.1643907,1.2030556,946.94824,383.136
314.51422,134.21751,166.21367,10.034722,6.296009,3.17,254.9537,263.93518,539.7018,39.70139,198.46054,1.1643907,1.2030556,946.94824,383.136
314.51422,134.30995,166.47798,10.034722,6.2838364,3.17,254.88428,263.93518,539.7018,39.708336,198.44696,1.1643907,1.2030556,946.9167,383.136
314.51422,134.40237,166.02625,10.041667,6.2772355,3.17,254.88428,263.93518,539.7018,39.708336,198.44696,1.1643907,1.2030556,946.75885,383.136
314.51422,134.30995,166.21367,10.041667,6.2708797,3.17,254.88428,263.86575,539.7018,39.70139,198.4062,1.1643907,1.2030556,946.9167,383.136
314.51422,134.21751,166.38333,9.997685,6.264223,3.17,254.88428,263.93518,539.7018,39.70139,198.4062,1.1643907,1.2030556,946.75885,383.136
314.51422,134.21751,166.38333,10.020833,6.2579923,3.17,254.88428,263.93518,539.7018,39.699074,198.4062,1.1643907,1.2030556,946.9167,383.136
314.51422,134.40237,166.02625,10.034722,6.246131,3.17,254.88428,263.86575,539.7018,39.708336,198.37903,1.1643907,1.2030556,946.9167,383.136
314.51422,134.40237,166.11995,10.034722,6.2407613,3.17,254.88428,263.86575,539.7018,39.708336,198.37903,1.1643907,1.2030556,947.0113,383.136
314.51422,134.40237,166.11995,10.041667,6.23565,3.17,254.88428,263.93518,539.7018,39.708336,198.37903,1.1643907,1.2030556,947.0113,383.136
314.51422,134.40237,166.02625,10.027779,6.230969,3.17,254.88428,263.93518,539.7018,39.708336,198.37903,1.1643907,1.2030556,946.9167,383.136
314.51422,134.21751,166.38333,10.034722,6.2266207,3.17,254.88428,263.93518,539.7018,39.708336,198.37903,1.1643907,1.2030556,946.9167,383.136
314.51422,134.30995,166.47798,10.041667,6.2227616,3.17,254.88428,263.93518,539.7018,39.70139,198.37903,1.1643907,1.2030556,947.106,383.136
314.51422,134.4948,165.74512,10.00463,6.219493,3.17,254.88428,263.93518,539.7018,39.675926,198.36545,1.1643907,1.2030556,947.04285,383.136
314.51422,134.30995,166.11995,10.048612,6.2164454,3.17,254.88428,263.86575,539.7018,39.694443,198.37903,1.1643907,1.2030556,947.0113,383.136
314.51422,134.21751,166.66733,9.99537,6.213857,3.17,254.88428,263.86575,539.7018,39.70602,198.37903,1.1643907,1.2030556,946.9167,383.136
314.51422,134.21751,166.66733,9.990741,6.211383,3.17,254.88428,263.93518,539.7018,39.680557,198.37903,1.1643907,1.2030556,947.1376,383.136
314.51422,134.21751,166.66733,10.034722,6.20897,3.17,254.88428,263.86575,539.7018,39.708336,198.37903,1.1643907,1.2030556,947.04285,383.136
314.51422,134.30995,166.38333,10.034722,6.2063537,3.17,254.88428,263.86575,539.7018,39.708336,198.37903,1.1643907,1.2030556,947.0113,383.136
314.51422,134.21751,166.38333,10.048612,6.2037854,3.17,254.88428,263.93518,539.7018,39.708336,198.37903,1.1643907,1.2030556,947.04285,383.136
314.51422,134.21751,166.57268,10.034722,6.201205,3.17,254.8148,263.86575,539.7018,39.708336,198.37903,1.1643907,1.2030556,946.94824,383.136
314.51422,134.40237,166.38333,10.027779,6.198337,3.17,254.88428,263.93518,539.7018,39.708336,198.4062,1.1643907,1.2030556,947.1376,383.136
314.51422,134.4948,165.93253,10.020833,6.1954684,3.17,254.88428,263.93518,539.7018,39.70602,198.4062,1.1643907,1.2030556,947.1376,383.136
314.51422,134.30995,166.38333,10.034722,6.1923227,3.17,254.8148,263.86575,539.7018,39.6875,198.4062,1.1643907,1.2030556,946.94824,383.136
314.51422,134.40237,166.57268,10.034722,6.1889825,3.17,254.88428,263.93518,539.7018,39.69213,198.44696,1.1643907,1.2030556,947.1376,383.136
314.51422,134.4948,166.21367,10.011574,6.185663,3.17,254.88428,263.93518,539.7018,39.71528,198.44696,1.1643907,1.2030556,947.1376,383.136
314.51422,134.40237,166.11995,10.032407,6.1825924,3.17,254.88428,263.93518,539.7018,39.70139,198.44696,1.1643907,1.2030556,947.1376,383.136
314.51422,134.30995,166.38333,10.041667,6.1795044,3.17,254.88428,263.86575,539.7018,39.70139,198.44696,1.1643907,1.2030556,947.04285,383.136
314.51422,134.30995,166.47798,10.039351,6.176718,3.17,254.8148,263.86575,539.7018,39.71528,198.46054,1.1643907,1.2030556,947.2323,383.136
314.51422,134.4948,166.21367,10.034722,6.174115,3.17,254.88428,263.86575,539.7018,39.708336,198.46054,1.1643907,1.2030556,947.2323,383.136
314.51422,134.4948,166.11995,10.027779,6.171752,3.17,254.88428,263.93518,539.7018,39.708336,198.46054,1.1643907,1.2030556,947.2323,383.136
314.51422,134.4948,165.93253,9.997685,6.169564,3.17,254.88428,263.86575,539.7018,30.79861,198.48775,1.1643907,1.2030556,947.2323,383.136
314.51422,134.4948,166.02625,10.034722,6.167303,3.17,254.88428,263.93518,539.7018,30.782408,198.48775,1.1643907,1.2030556,947.1376,383.136
314.51422,134.40237,166.38333,10.011574,6.165029,3.17,254.8148,263.93518,539.7018,30.789352,198.48775,1.1643907,1.2030556,947.1376,383.136
314.51422,134.4948,166.21367,10.041667,6.162987,3.17,254.88428,263.93518,539.7018,30.79861,198.50134,1.1643907,1.2030556,947.2323,383.136
314.51422,134.58723,165.74512,10.011574,6.161174,3.17,254.88428,263.93518,539.7018,30.791668,198.50134,1.1643907,1.2030556,947.1376,383.136
314.51422,134.30995,166.38333,10.027779,6.159442,3.17,254.88428,263.93518,539.7018,30.775463,198.5421,1.1643907,1.2030556,947.1376,383.136
314.51422,134.4948,166.47798,10.018518,6.1579337,3.17,254.88428,263.93518,539.7018,30.789352,198.5421,1.1643907,1.2030556,947.2323,383.136
314.51422,134.58723,165.65141,10.034722,6.156575,3.17,254.88428,263.86575,539.7018,30.782408,198.56926,1.1643907,1.2030556,947.2323,383.136
314.51422,134.40237,166.38333,10.034722,6.1551867,3.17,254.8148,263.93518,539.7018,30.79861,198.58286,1.1643907,1.2030556,947.1376,383.136
314.51422,134.4948,166.47798,10.018518,6.153826,3.17,254.88428,263.93518,539.7018,30.789352,198.62364,1.1643907,1.2030556,947.2323,383.136
314.51422,134.58723,166.21367,10.034722,6.1523247,3.17,254.8148,263.86575,539.7018,30.775463,198.63724,1.1643907,1.2030556,947.3269,383.136
314.51422,134.40237,166.38333,10.041667,6.1488566,3.17,254.79167,263.86575,539.7018,30.79861,198.70517,1.1643907,1.2030556,947.2323,383.136
314.51422,134.40237,166.76196,10.034722,6.147371,3.17,254.88428,263.86575,539.7018,30.789352,198.71878,1.1643907,1.2030556,947.3269,383.136
314.51422,134.58723,166.21367,9.99537,6.1461244,3.17,254.79167,263.86575,539.7018,30.79861,198.74596,1.1643907,1.2030556,947.3269,383.136
314.51422,134.4948,166.11995,10.034722,6.1450644,3.17,254.88428,263.93518,539.7018,30.79861,198.75955,1.1643907,1.2030556,947.2323,383.136
314.51422,134.40237,166.76196,10.027779,6.144129,3.17,254.88428,263.86575,539.7018,30.789352,198.80031,1.1643907,1.2030556,947.2323,383.136
314.51422,134.58723,166.21367,10.034722,6.142328,3.17,254.88428,263.86575,539.7018,30.782408,198.8411,1.1643907,1.2030556,947.5164,383.136
314.51422,134.4948,166.38333,10.034722,6.141362,3.17,254.79167,263.86575,539.7018,30.789352,198.88187,1.1643907,1.2030556,947.2954,383.136
314.51422,134.40237,166.47798,10.041667,6.1404204,3.17,254.79167,263.93518,539.7018,30.780092,198.89545,1.1643907,1.2030556,947.2954,383.136
314.51422,134.58723,166.02625,10.034722,6.139649,3.17,254.8148,263.86575,539.7018,30.79861,198.92262,1.1643907,1.2030556,947.2954,383.136
314.51422,134.58723,165.93253,10.041667,6.1391172,3.17,254.88428,263.86575,539.7018,30.782408,198.94983,1.1643907,1.2030556,947.2954,383.136
314.51422,134.58723,165.93253,10.034722,6.1388755,3.17,254.88428,263.86575,539.7018,30.791668,198.977,1.1643907,1.2030556,947.2954,383.136
314.51422,134.40237,166.47798,10.020833,6.1387587,3.17,254.88428,263.86575,539.7018,30.789352,199.00418,1.1643907,1.2030556,947.2323,383.136
314.51422,134.4948,166.57268,10.025463,6.138462,3.17,254.88428,263.86575,539.7018,30.789352,199.03136,1.1643907,1.2030556,947.3269,383.136
314.51422,134.77213,165.74512,10.631945,6.1381526,3.17,254.8148,263.86575,539.7018,30.782408,199.05856,1.1643907,1.2030556,947.5164,383.136
314.51422,134.40237,166.38333,10.636574,6.137883,3.17,254.88428,263.86575,539.7018,30.782408,199.08574,1.1643907,1.2030556,947.2323,383.136
314.51422,134.40237,115.76538,10.645834,6.137769,3.17,254.88428,263.86575,539.7018,30.76852,199.09933,1.1643907,1.2030556,947.5164,383.136
314.51422,134.4948,166.38333,10.652778,6.137375,3.17,254.8148,263.86575,539.7018,20.891203,199.16731,1.1643907,1.2030556,947.3269,383.136
314.51422,134.40237,166.66733,11.493055,6.137122,3.17,254.88428,263.86575,539.7018,20.891203,199.1809,1.1643907,1.2030556,947.5164,383.136
314.51422,134.58723,166.38333,11.523149,6.1367245,3.17,254.88428,263.86575,539.7018,20.891203,199.1809,1.1643907,1.2030556,947.5164,383.136
314.51422,134.77213,166.21367,11.516204,6.136116,3.17,254.88428,263.93518,539.7018,20.847221,199.23524,1.1643907,1.2030556,947.5164,383.136
314.51422,134.77213,165.74512,10.643518,6.135469,3.17,254.8148,263.93518,539.7018,20.884258,199.26247,1.1643907,1.2030556,947.5164,383.136
314.51422,134.58723,166.47798,10.324075,6.1341166,3.17,254.79167,263.86575,539.7018,20.884258,199.31682,1.1643907,1.2030556,947.5164,383.136
314.51422,134.77213,165.93253,9.423612,6.1335807,3.17,254.79167,263.86575,539.7018,20.884258,199.344,1.1643907,1.2030556,947.5164,383.136
314.51422,134.4948,166.38333,9.430555,6.133036,3.17,254.79167,263.86575,539.7018,20.891203,199.35762,1.1643907,1.2030556,947.3269,383.136
314.51422,134.4948,166.66733,9.444445,6.1324706,3.17,254.88428,263.93518,539.7018,20.884258,199.42557,1.1643907,1.2030556,947.5164,383.136
314.51422,134.58723,166.47798,9.430555,6.131903,3.17,254.8148,263.86575,539.7018,20.891203,199.43915,1.1643907,1.2030556,947.6112,383.136
314.51422,134.77213,165.93253,9.430555,6.1311955,3.17,254.79167,263.86575,539.7018,20.870369,199.52072,1.1643907,1.2030556,947.70575,383.136
314.51422,134.77213,165.74512,9.407407,6.1309743,3.17,254.79167,263.86575,539.7018,20.870369,199.5479,1.1643907,1.2030556,947.5164,383.136
314.51422,134.77213,165.93253,9.430555,6.1306224,3.17,254.79167,263.86575,539.7018,20.884258,199.6023,1.1643907,1.2030556,947.6112,383.136
314.51422,134.86456,166.11995,9.4375,6.1302333,3.17,254.8148,263.86575,539.7018,20.891203,199.61588,1.1643907,1.2030556,947.6112,383.136
314.51422,134.77213,166.02625,9.423612,6.129912,3.17,254.79167,263.7963,539.7018,20.891203,199.64307,1.1643907,1.2030556,947.6112,383.136
314.51422,134.4948,166.11995,9.416667,6.1296487,3.17,254.79167,263.7963,539.7018,20.891203,199.69745,1.1643907,1.2030556,947.70575,383.136
314.51422,134.4948,166.47798,9.423612,6.1294494,3.17,254.88428,263.86575,539.7018,20.891203,199.72464,1.1643907,1.2030556,947.6112,383.136
314.51422,134.77213,166.11995,9.430555,6.129328,3.17,254.88428,263.86575,539.7018,20.891203,199.77904,1.1643907,1.2030556,947.70575,383.136
314.51422,134.58723,166.11995,9.416667,6.129166,3.17,254.79167,263.93518,539.7018,20.884258,199.80621,1.1643907,1.2030556,947.5164,383.136
